reference_id,sequence_number,image_id,date,time,latitude,longitude
pt00134,3,213089480266645,2016-05-05,14:04:16,52.390581,13.219082
pt00134,4,2891374641184059,2018-08-05,11:18:54,52.390647,13.219197
pt00134,5,298723458530479,2019-09-04,16:13:03,52.390643,13.219123
pt00134,6,306758170971260,2018-08-05,11:18:55,52.390558,13.219067
pt00134,7,309053647453712,2017-08-05,13:25:08,52.390544,13.219062
pt00134,8,487998289063246,2019-03-23,15:49:27,52.390503,13.219126
pt00135,0,2801481370071518,2018-04-09,16:22:36,52.404014,13.205844
pt00135,1,299316348495254,2018-04-09,16:22:35,52.404108,13.205818
pt00136,0,1333775124300479,2025-02-05,09:36:41,52.435656,13.256073
pt00136,1,1075339536324208,2019-06-07,18:09:00,52.435640,13.256013
pt00136,2,1108970589674789,2022-03-26,13:20:48,52.435614,13.256136
pt00136,3,1216392685955185,2024-07-31,05:56:34,52.435662,13.255996
pt00136,4,1252363936086264,2025-08-06,08:30:39,52.435655,13.256012
pt00136,5,134791555330800,2015-12-27,14:29:21,52.435690,13.256218
pt00137,0,1009170870537995,2024-08-09,14:03:05,52.435694,13.257645
pt00137,1,1019994439320701,2024-08-09,14:09:20,52.435688,13.257660
pt00137,2,1026315608946297,2024-08-09,14:09:15,52.435665,13.257798
pt00137,3,1037242684644197,2024-08-09,14:03:01,52.435670,13.257752
pt00137,4,1044764759933181,2024-02-20,08:58:37,52.435656,13.257739
pt00137,5,1162962988267772,2024-08-09,14:09:15,52.435665,13.257796
pt00137,6,1170294684293946,2024-07-31,05:25:36,52.435655,13.257698
pt00137,7,1188337094953136,2015-09-13,19:06:05,52.435651,13.257659
pt00138,0,1002591250545480,2017-06-17,15:31:32,52.437568,13.262037
pt00138,1,1016383835435030,2019-07-30,17:18:38,52.437503,13.262078
pt00138,2,1060108834398105,2017-06-17,15:31:29,52.437476,13.262026
pt00138,3,1143494969457178,2021-04-28,12:03:31,52.437511,13.262025
pt00138,4,1168518990251886,2016-09-15,17:55:40,52.437578,13.261950
pt00138,5,255745883800608,2023-06-05,07:44:13,52.437499,13.261983
pt00138,6,1287992095470077,2023-06-05,07:44:14,52.437565,13.262019
pt00140,0,1004803591707308,2025-02-22,10:43:20,52.414252,13.350276
pt00140,10,1672072526590551,2023-06-20,14:55:55,52.414298,13.350254
pt00140,11,190230859592505,2019-03-21,11:18:12,52.414255,13.350136
pt00140,1,1107000748141136,2025-05-12,09:17:16,52.414312,13.350137
pt00140,2,1181085893482923,2025-04-06,11:42:01,52.414309,13.350157
pt00140,3,1195590198503681,2023-06-12,16:41:43,52.414315,13.350252
pt00140,4,1203691197834380,2025-04-22,08:25:40,52.414310,13.350278
pt00140,5,1207507097615768,2025-04-22,08:25:41,52.414274,13.350304
pt00140,6,127820053632645,2023-06-12,16:41:43,52.414327,13.350197
pt00140,7,1413844449998581,2025-02-22,10:43:18,52.414292,13.350113
pt00140,8,152835873462926,2017-09-12,14:15:11,52.414279,13.350261
pt00140,9,1653979998408237,2023-06-20,14:55:53,52.414320,13.350124
pt00141,0,1046232034165426,2025-10-15,09:37:14,52.410828,13.295104
pt00141,1,1173896656357623,2019-03-10,10:25:10,52.410758,13.295081
pt00141,2,1180472194249940,2026-01-19,07:45:23,52.410728,13.295104
pt00141,3,1297704772119969,2026-01-19,07:45:22,52.410775,13.295220
pt00141,4,213830500221965,2019-03-17,09:00:36,52.410794,13.295172
pt00141,5,215752083275464,2016-05-05,12:45:48,52.410768,13.295120
pt00142,0,1000430532198930,2025-05-12,09:14:35,52.418946,13.336443
pt00142,10,692723586754965,2025-10-29,09:53:24,52.418917,13.336470
pt00142,11,1452585175624951,2025-05-24,19:18:29,52.418832,13.336603
pt00142,12,1760350468225419,2025-05-24,19:18:30,52.418881,13.336562
pt00142,13,1811924329377483,2025-05-12,09:14:36,52.418880,13.336499
pt00142,14,4101669406713844,2025-04-06,11:39:55,52.418920,13.336521
pt00142,1,4059050511034080,2025-05-12,09:14:37,52.418831,13.336542
pt00142,2,1022654483383303,2025-05-24,19:50:33,52.418892,13.336541
pt00142,3,1250435963407259,2025-05-24,19:50:33,52.418835,13.336579
pt00142,4,1834752694031831,2025-04-06,11:39:55,52.418978,13.336481
pt00142,5,1324856735129180,2023-06-12,16:38:46,52.418886,13.336474
pt00142,6,1089768329840423,2025-05-12,09:14:36,52.418849,13.336526
pt00142,7,1224863909308894,2025-05-24,19:18:30,52.418931,13.336520
pt00142,8,1234092104923778,2025-05-12,09:14:35,52.418912,13.336472
pt00142,9,1244006624176850,2025-05-24,19:50:32,52.418946,13.336502
pt00143,0,1052797631918839,2020-04-18,15:26:12,52.421036,13.225229
pt00143,1,1114365862394738,2020-10-25,12:39:10,52.421105,13.225118
pt00143,2,147389790700695,2020-04-18,15:26:13,52.421108,13.225207
pt00143,3,1516960193061118,2025-10-15,10:02:52,52.421117,13.225188
pt00143,4,176915807567138,2019-07-27,13:30:30,52.421027,13.225212
pt00143,5,180968614054918,2021-09-15,12:34:13,52.421088,13.225175
pt00143,6,221282216728276,2021-09-26,11:54:02,52.421134,13.225124
pt00143,7,325131439235180,2019-07-27,13:30:31,52.421097,13.225197
pt00144,0,1171072243408750,2019-09-04,16:12:47,52.391568,13.220481
pt00144,1,1239499006465933,2018-03-25,15:40:25,52.391443,13.220438
pt00144,2,851444949050141,2020-04-16,11:33:25,52.391536,13.220542
pt00144,3,1857617484415445,2018-08-05,11:18:44,52.391456,13.220378
pt00144,4,561603962846637,2023-07-12,14:38:47,52.391517,13.220448
pt00144,5,224231876717179,2023-07-12,14:38:45,52.391589,13.220474
pt00145,0,2917441271829489,2018-08-18,11:49:36,52.407871,13.231654
pt00145,1,373247318122799,2022-06-12,07:11:33,52.407949,13.231536
pt00145,2,596336227992898,2018-08-18,11:49:35,52.407937,13.231549
pt00146,0,1827893454051896,2017-05-29,18:36:35,52.439716,13.300094
pt00146,1,154902303666255,2022-04-13,15:05:58,52.439873,13.300016
pt00147,0,1001587814060421,2016-07-01,21:46:03,52.421455,13.311163
pt00147,10,1151016098798994,2016-07-01,21:46:52,52.421507,13.311249
pt00147,1,1016529740011726,2025-04-22,08:10:51,52.421441,13.311202
pt00147,2,1018393915517667,2016-07-01,21:46:01,52.421451,13.311161
pt00147,3,1039449003377363,2016-07-01,21:46:59,52.421447,13.311156
pt00147,4,1054471975452390,2016-07-01,21:46:51,52.421507,13.311249
pt00147,5,1091661284776328,2016-07-01,21:46:03,52.421455,13.311163
pt00147,6,1098277077768238,2016-07-01,21:46:00,52.421447,13.311156
pt00147,7,120034463877780,2016-07-01,21:46:54,52.421444,13.311149
pt00147,8,1099426454040071,2016-07-01,21:46:02,52.421451,13.311161
pt00147,9,1118770292036075,2016-07-01,21:46:58,52.421444,13.311152
pt00148,0,1197621171268342,2024-07-31,05:28:53,52.431419,13.229972
pt00149,0,1016433816758727,2025-04-23,08:50:36,52.431623,13.230033
pt00149,1,1696754824270262,2025-02-05,09:50:50,52.431607,13.229957
pt00149,2,2046171472540042,2025-04-23,08:50:38,52.431726,13.230020
pt00149,3,330356923436370,2024-07-31,05:28:55,52.431625,13.229938
pt00149,4,548587474863408,2025-02-05,09:50:51,52.431680,13.229946
pt00149,5,821050420114153,2024-07-31,05:28:56,52.431719,13.229922
pt00150,0,1014138280258028,2024-08-09,14:10:03,52.435729,13.254953
pt00150,1,1114679109718341,2024-02-20,08:59:02,52.435706,13.254956
pt00150,2,1121023205040762,2016-07-03,10:59:38,52.435664,13.255019
pt00150,3,1126127118521091,2024-02-20,08:59:01,52.435714,13.255011
pt00150,4,114097797686866,2021-09-26,11:22:39,52.435769,13.254990
pt00150,5,2211693588972853,2021-09-26,11:22:37,52.435785,13.255076
pt00150,6,1331738897836692,2025-02-05,09:47:36,52.435713,13.254972
pt00150,7,1396355864685140,2025-02-05,09:47:35,52.435734,13.255114
pt00152,0,1418045226520110,2026-01-19,07:40:12,52.421142,13.310387
pt00152,1,1462449987887384,2023-09-19,09:34:30,52.421184,13.310422
pt00152,2,366974958064873,2017-02-12,10:11:32,52.421180,13.310353
pt00152,3,1065473711540341,2023-11-04,11:36:30,52.421229,13.310598
pt00152,4,1898115111053109,2025-10-15,09:32:40,52.421191,13.310436
pt00152,5,3019554534932238,2019-04-30,15:59:13,52.421163,13.310373
pt00152,6,505465620602364,2020-04-26,10:35:45,52.421180,13.310396
pt00153,0,1060391415598435,2025-06-25,11:32:46,52.425944,13.229166
pt00153,10,181946277147059,2019-07-27,13:32:06,52.425916,13.229167
pt00153,11,1269029061110603,2025-08-14,17:56:32,52.425934,13.229153
pt00153,12,1272669970872517,2025-06-25,11:32:56,52.425896,13.229012
pt00153,13,1284926856587168,2025-06-25,11:32:54,52.425923,13.229058
pt00153,14,2903708099905012,2020-10-25,12:31:07,52.425976,13.229123
pt00153,15,1456785881326061,2020-04-18,15:27:47,52.425871,13.229195
pt00153,1,1078059953712597,2025-06-25,11:32:48,52.425936,13.229127
pt00153,2,840347596895254,2021-06-27,09:47:00,52.425958,13.229090
pt00153,3,1094051174435949,2019-04-07,16:22:36,52.425824,13.229107
pt00153,4,1095612406033906,2025-08-14,17:56:31,52.425918,13.229108
pt00153,5,1120451522783430,2025-08-14,17:56:29,52.425898,13.229007
pt00153,6,1126495921194778,2019-07-27,13:32:04,52.425839,13.229120
pt00153,7,1137542344854070,2025-07-23,12:27:44,52.425945,13.229184
pt00153,8,1770015890594252,2025-06-25,11:32:44,52.425952,13.229202
pt00153,9,125519406403822,2021-06-27,09:46:58,52.425935,13.229020
pt00154,0,136667568706113,2022-06-12,07:13:23,52.413829,13.226757
pt00154,1,573773514360521,2022-06-12,07:13:25,52.413915,13.226743
pt00155,0,318623109682151,2014-06-22,11:53:39,52.424573,13.347741
pt00155,1,593758045351742,2014-07-16,12:02:26,52.424495,13.347757
pt00155,2,800373140587987,2014-06-12,16:53:02,52.424589,13.347727
pt00155,3,1078979019260986,2014-06-17,11:14:12,52.424523,13.347859
pt00155,4,1122497319635237,2025-04-22,08:22:54,52.424558,13.347785
pt00155,5,4280691998622094,2014-06-22,11:53:43,52.424438,13.347808
pt00155,6,263215828860260,2014-06-22,11:53:41,52.424474,13.347794
pt00155,7,2867191143569598,2014-06-15,11:21:53,52.424454,13.347788
pt00156,0,1284513488668249,2021-09-26,11:50:00,52.425895,13.215720
pt00156,1,1511082109276204,2021-09-26,11:49:57,52.425998,13.215602
pt00156,2,839168163462095,2021-09-26,11:49:59,52.425973,13.215645
pt00157,0,1008164887927734,2025-04-06,11:35:57,52.429831,13.320636
pt00157,1,1188086922586317,2023-06-12,16:34:26,52.429824,13.320748
pt00157,2,1218863138562768,2020-05-08,09:30:06,52.429895,13.320697
pt00157,3,1233452821525671,2025-05-24,19:22:28,52.429879,13.320575
pt00157,4,133739015405515,2015-07-19,18:15:12,52.429849,13.320666
pt00157,5,1352048899391320,2025-05-12,09:10:56,52.429821,13.320634
pt00157,6,1419211586165431,2025-05-24,19:46:56,52.429822,13.320669
pt00159,0,312819240224839,2018-08-18,11:49:19,52.408985,13.229883
pt00159,1,466735104579698,2018-08-18,11:49:20,52.408926,13.229968
pt00159,2,557720312729636,2022-06-12,07:11:55,52.408917,13.229975
pt00159,3,788608615657090,2022-06-12,07:11:57,52.409002,13.229841
pt00160,0,1041173987899295,2025-04-22,08:22:57,52.424304,13.347861
pt00160,1,1382023518835033,2020-05-08,09:15:18,52.424327,13.347914
pt00160,2,1717765282146053,2025-04-22,08:22:58,52.424223,13.347889
pt00160,3,174228015122005,2022-09-04,12:00:24,52.424275,13.347801
pt00160,4,302289258010464,2014-07-16,12:17:34,52.424324,13.347882
pt00161,0,1012234707353233,2024-07-31,06:03:12,52.434928,13.263694
pt00161,1,1020335489783536,2024-07-31,06:03:10,52.434900,13.263711
pt00161,2,1063058157553453,2020-10-25,12:21:02,52.434962,13.263685
pt00161,3,1168666034871750,2025-02-05,09:45:20,52.434894,13.263744
pt00161,4,462100803270346,2024-07-31,06:05:07,52.434960,13.263697
pt00161,5,1434461240593711,2024-07-31,06:05:08,52.434991,13.263675
pt00161,6,172996571390775,2017-06-29,07:18:24,52.434913,13.263682
pt00161,7,2836909679791970,2024-07-31,06:04:53,52.434949,13.263707
pt00161,8,1908282262669338,2020-10-25,12:21:00,52.434909,13.263695
pt00162,0,113680397754587,2021-10-10,10:44:23,52.422011,13.311922
pt00162,1,1681596028988819,2023-09-19,09:33:29,52.422015,13.311947
pt00162,2,142895961139323,2014-06-18,09:13:26,52.422040,13.312014
pt00162,3,1938749616301356,2020-06-21,11:40:22,52.422047,13.311987
pt00163,0,1096252017612460,2022-03-01,10:45:47,52.364507,13.135418
pt00163,10,525698948454448,2020-01-09,11:26:56,52.364567,13.135514
pt00163,1,1257340534753740,2022-03-01,10:45:46,52.364564,13.135333
pt00163,2,1399815390353089,2020-01-09,11:26:57,52.364598,13.135561
pt00163,3,193233889286090,2020-01-23,11:54:50,52.364606,13.135331
pt00163,4,214467730484443,2020-01-23,11:54:49,52.364524,13.135450
pt00163,5,225558769334990,2020-01-09,11:26:54,52.364511,13.135425
pt00163,6,289217879948633,2022-03-01,11:20:34,52.364624,13.135327
pt00163,7,312235124115742,2022-03-01,11:20:32,52.364567,13.135426
pt00163,8,407301934488160,2022-03-01,11:20:32,52.364520,13.135505
pt00163,9,471634523930352,2020-01-09,11:26:55,52.364537,13.135466
pt00164,0,268119072538974,2023-06-20,14:46:33,52.419652,13.306928
pt00164,10,1370514093564797,2023-09-19,09:52:46,52.419640,13.306913
pt00164,11,1380768335625011,2018-01-13,11:17:54,52.419565,13.306907
pt00164,12,138231781629627,2020-04-26,10:36:25,52.419625,13.306935
pt00164,13,1400938100947314,2025-04-22,08:10:08,52.419655,13.306982
pt00164,14,1401513501766520,2026-01-19,08:04:44,52.419633,13.306944
pt00164,15,1518935355446518,2024-12-10,08:14:12,52.419648,13.306894
pt00164,16,1595523237818987,2025-04-22,08:10:07,52.419624,13.306906
pt00164,17,1626944890844898,2019-04-30,15:59:46,52.419704,13.306892
pt00164,1,1001037224419818,2023-07-11,17:20:25,52.419624,13.306810
pt00164,2,1046757646756625,2023-09-19,09:34:58,52.419670,13.306893
pt00164,3,1094426882616590,2025-07-19,13:18:13,52.419716,13.307011
pt00164,4,113997887420669,2020-10-25,13:03:26,52.419627,13.307029
pt00164,5,1145024196350336,2020-04-10,11:38:44,52.419663,13.307017
pt00164,6,1249801720388311,2026-01-19,07:42:31,52.419664,13.306880
pt00164,7,1275940151104275,2026-01-19,07:42:30,52.419703,13.306978
pt00164,8,326416506626770,2023-09-19,09:34:58,52.419670,13.306893
pt00164,9,1336367350957596,2025-04-22,08:10:06,52.419592,13.306829
pt00165,0,1000323555170233,2024-07-31,05:53:58,52.431021,13.229848
pt00165,1,1060194175438127,2024-07-31,05:53:59,52.430974,13.229853
pt00165,2,1060264512811758,2025-02-05,09:33:52,52.431011,13.229846
pt00165,3,1100983417074181,2018-03-25,10:04:33,52.431082,13.229881
pt00165,4,1163383568789530,2025-02-05,09:33:51,52.431048,13.229842
pt00166,0,1037807375036567,2025-10-15,09:32:16,52.421968,13.311830
pt00166,1,113680397754587,2021-10-10,10:44:23,52.422011,13.311922
pt00166,2,1681596028988819,2023-09-19,09:33:29,52.422015,13.311947
pt00166,3,221941880878143,2023-09-19,09:33:30,52.421958,13.311835
pt00166,4,142895961139323,2014-06-18,09:13:26,52.422040,13.312014
pt00166,5,1938749616301356,2020-06-21,11:40:22,52.422047,13.311987
pt00167,0,1008164887927734,2025-04-06,11:35:57,52.429831,13.320636
pt00167,1,1188086922586317,2023-06-12,16:34:26,52.429824,13.320748
pt00167,2,1218863138562768,2020-05-08,09:30:06,52.429895,13.320697
pt00167,3,1233452821525671,2025-05-24,19:22:28,52.429879,13.320575
pt00167,4,133739015405515,2015-07-19,18:15:12,52.429849,13.320666
pt00167,5,1419211586165431,2025-05-24,19:46:56,52.429822,13.320669
pt00168,0,1107664281512456,2025-08-06,07:20:41,52.383341,13.121701
pt00168,10,1628465054821457,2026-02-25,07:57:06,52.383292,13.121615
pt00168,11,1692099831388431,2025-03-26,08:10:50,52.383297,13.121645
pt00168,12,170285714976812,2018-05-11,20:42:52,52.383261,13.121606
pt00168,13,1992635441146342,2025-03-26,08:10:48,52.383349,13.121693
pt00168,14,1820976728586990,2026-02-25,07:57:08,52.383283,13.121472
pt00168,15,1945730132514112,2024-08-10,09:11:48,52.383335,13.121471
pt00168,1,1658963851762897,2026-02-25,07:57:05,52.383316,13.121656
pt00168,2,1137105537394458,2024-07-08,12:27:55,52.383280,13.121507
pt00168,3,1176405646121049,2018-05-11,20:39:32,52.383297,13.121444
pt00168,4,1191339805421188,2024-07-08,12:27:35,52.383342,13.121564
pt00168,5,1226249522585647,2025-08-06,07:20:42,52.383308,13.121655
pt00168,6,1787045492688350,2025-08-06,07:20:44,52.383293,13.121526
pt00168,7,1270833034755665,2025-08-06,07:20:45,52.383306,13.121439
pt00168,8,653817297370395,2025-03-26,08:10:53,52.383282,13.121541
pt00168,9,1484028528922046,2024-08-10,09:11:46,52.383313,13.121589
pt00169,0,1063300878188955,2023-11-04,11:36:28,52.421307,13.310675
pt00169,1,1065473711540341,2023-11-04,11:36:30,52.421229,13.310598
pt00169,2,1111656402677644,2020-06-21,11:40:38,52.421315,13.310710
pt00169,3,1171359573339499,2020-04-26,10:35:43,52.421260,13.310551
pt00170,0,1414993989075459,2023-09-19,09:54:13,52.422014,13.312191
pt00171,0,1386088292458208,2025-08-06,08:30:31,52.435521,13.255040
pt00171,1,306492821100562,2019-07-07,14:43:00,52.435474,13.255093
pt00171,2,1230645515041832,2024-07-31,05:56:28,52.435524,13.255026
pt00171,3,1315463496432464,2025-02-05,09:36:34,52.435520,13.255157
pt00172,0,232537655296776,2020-10-04,17:40:17,52.341675,13.106540
pt00173,0,116528008133126,2023-06-12,15:39:39,52.405757,13.235139
pt00173,1,1204030353371106,2018-08-18,11:50:54,52.405749,13.235004
pt00173,2,1295882747979881,2023-06-05,07:57:47,52.405733,13.235010
pt00173,3,1650723572006526,2023-06-05,07:57:47,52.405764,13.235011
pt00173,4,165860402033596,2018-08-18,11:50:54,52.405775,13.234915
pt00173,5,168813358475891,2018-03-30,16:51:09,52.405746,13.235100
pt00173,6,183594504654504,2023-06-12,15:39:40,52.405788,13.235123
pt00173,7,200250875054392,2017-02-12,15:06:52,52.405740,13.235089
pt00175,0,134418419243512,2022-06-12,07:12:29,52.410488,13.227581
pt00176,0,1005664024166709,2022-03-26,12:49:17,52.432318,13.304555
pt00176,10,526405795033677,2015-07-23,19:32:15,52.432306,13.304336
pt00176,11,554442362204911,2019-06-07,18:20:11,52.432257,13.304474
pt00176,12,567930715534345,2023-06-12,16:26:23,52.432294,13.304592
pt00176,1,1190066958083719,2019-06-07,18:20:10,52.432247,13.304379
pt00176,2,136942938420294,2015-07-23,19:32:13,52.432325,13.304464
pt00176,3,1639965833170231,2023-06-12,16:26:22,52.432287,13.304451
pt00176,4,1658203741365983,2023-06-12,16:26:22,52.432291,13.304522
pt00176,5,2192015614270133,2020-05-08,09:34:43,52.432287,13.304509
pt00176,6,2441337592691458,2023-06-12,16:26:21,52.432283,13.304378
pt00176,7,2871233279782104,2015-08-02,11:20:45,52.432271,13.304438
pt00176,8,332417538739225,2022-03-26,12:49:19,52.432307,13.304384
pt00176,9,526117198416422,2020-05-08,09:34:44,52.432287,13.304432
pt00177,0,553393423066713,2022-06-12,07:12:39,52.411079,13.227307
pt00178,0,2074380439626218,2024-07-31,05:29:35,52.435461,13.230373
pt00179,0,1129643057623863,2022-08-28,11:35:31,52.447966,13.268776
pt00179,1,1177323176039391,2016-09-15,17:03:49,52.447950,13.268769
pt00179,2,1279938855839913,2022-02-10,14:49:20,52.447954,13.268840
pt00179,3,178078438446102,2023-07-12,14:20:44,52.447993,13.268871
pt00179,4,202599085024569,2020-05-17,16:56:35,52.447922,13.268759
pt00180,0,1055447332850954,2024-09-24,13:38:21,52.427651,13.325894
pt00181,0,192603406083286,2021-05-30,10:59:57,52.434134,13.346335
pt00181,1,23934183186231496,2025-06-25,11:10:50,52.434065,13.346436
pt00181,2,4024906341098584,2025-06-25,11:10:48,52.434071,13.346308
pt00183,0,1423343491366976,2021-07-18,09:35:05,52.423476,13.263361
pt00183,1,288550516269667,2017-06-10,13:38:18,52.423388,13.263319
pt00183,2,314117717207283,2022-02-10,15:03:10,52.423311,13.263262
pt00183,3,326251108867578,2019-07-30,17:10:06,52.423421,13.263372
pt00183,4,453867256483562,2022-03-26,13:05:35,52.423348,13.263228
pt00183,5,499735101454370,2020-07-11,11:23:31,52.423358,13.263188
pt00183,6,513785993380402,2016-07-03,11:30:27,52.423339,13.263194
pt00183,7,677138639973028,2022-02-10,15:03:09,52.423394,13.263212
pt00183,8,889439701634400,2020-05-08,09:49:13,52.423387,13.263345
pt00183,9,153946366830716,2021-07-18,09:35:04,52.423420,13.263402
pt00184,0,1166517240437185,2017-08-20,15:09:19,52.385666,13.061407
pt00184,10,371698730909664,2020-10-19,15:15:56,52.385553,13.061571
pt00184,11,4260180397347164,2020-10-05,18:00:54,52.385562,13.061455
pt00184,12,464376341555653,2018-05-05,11:05:57,52.385595,13.061546
pt00184,13,4684001784948294,2019-10-05,13:09:40,52.385668,13.061580
pt00184,14,483301042816828,2018-01-26,15:20:05,52.385572,13.061581
pt00184,15,491301322192373,2019-10-05,13:09:41,52.385650,13.061508
pt00184,1,1218884299577809,2025-04-21,12:55:13,52.385608,13.061617
pt00184,2,140028831394229,2020-10-05,16:00:54,52.385564,13.061578
pt00184,3,161616385994788,2021-05-24,12:17:49,52.385564,13.061365
pt00184,4,1854966674705377,2019-10-05,13:09:42,52.385633,13.061432
pt00184,5,218462276457943,2020-10-12,12:25:47,52.385578,13.061570
pt00184,6,2539187893111912,2025-04-21,12:55:12,52.385588,13.061526
pt00184,7,2900234860252439,2019-10-05,13:09:43,52.385616,13.061354
pt00184,8,390532092094884,2019-10-05,13:09:40,52.385668,13.061580
pt00184,9,319893109521187,2020-10-12,12:25:46,52.385539,13.061399
pt00185,0,222522849640551,2018-01-26,10:59:04,52.435728,13.256194
pt00185,1,1333775124300479,2025-02-05,09:36:41,52.435656,13.256073
pt00185,2,1075339536324208,2019-06-07,18:09:00,52.435640,13.256013
pt00185,3,1108970589674789,2022-03-26,13:20:48,52.435614,13.256136
pt00185,4,1216392685955185,2024-07-31,05:56:34,52.435662,13.255996
pt00185,5,1252363936086264,2025-08-06,08:30:39,52.435655,13.256012
pt00185,6,134791555330800,2015-12-27,14:29:21,52.435690,13.256218
pt00186,0,1238191930212696,2023-07-01,12:42:14,52.430969,13.274304
pt00186,1,1667662737054446,2023-07-01,12:42:12,52.430924,13.274136
pt00186,2,272672874588695,2015-08-30,10:24:31,52.431011,13.274325
pt00186,3,2888206591493900,2019-06-07,18:14:01,52.430949,13.274129
pt00186,4,3940562649362188,2014-07-16,11:45:18,52.430967,13.274278
pt00186,5,4125636214196482,2019-06-07,18:14:02,52.430978,13.274234
pt00187,0,1025501566317453,2025-05-24,19:25:32,52.435004,13.305552
pt00187,10,1077614397753517,2025-05-24,19:25:33,52.435099,13.305441
pt00187,1,1871869420268486,2025-05-24,19:25:32,52.435034,13.305514
pt00187,2,2323588348024260,2025-05-12,09:06:54,52.435018,13.305535
pt00187,3,233862215197795,2017-04-08,11:57:47,52.434960,13.305516
pt00187,4,355822779935690,2022-04-13,15:07:35,52.435054,13.305378
pt00187,5,481465903097008,2017-02-20,10:25:19,52.434992,13.305516
pt00187,6,512382657193224,2022-04-13,15:07:36,52.434999,13.305439
pt00187,7,703461932105726,2025-04-06,11:33:40,52.435022,13.305514
pt00187,8,866812120533437,2017-02-20,10:25:18,52.434992,13.305516
pt00187,9,1004525708441240,2025-04-06,11:33:39,52.435106,13.305413
pt00188,0,1560481914812621,2024-08-10,08:00:02,52.366292,13.135000
pt00189,0,1617365785140865,2019-08-06,18:01:56,52.434314,13.320332
pt00189,10,294276442335302,2019-08-06,18:01:55,52.434248,13.320270
pt00189,11,301636524909077,2017-08-03,15:59:33,52.434216,13.320165
pt00189,12,311744236996807,2017-08-03,15:59:35,52.434312,13.320265
pt00189,1,1663901603801383,2019-03-10,10:19:28,52.434264,13.320153
pt00189,2,169979198374920,2020-10-04,14:25:07,52.434256,13.320185
pt00189,3,1758755504496561,2022-10-15,11:03:51,52.434241,13.320224
pt00189,4,232516788646616,2020-06-21,11:35:23,52.434261,13.320121
pt00189,5,177720914234083,2020-04-29,03:34:34,52.434271,13.320103
pt00189,6,1920999874714359,2020-06-21,11:35:21,52.434339,13.320186
pt00189,7,1974113673057837,2024-10-09,11:07:51,52.434301,13.320254
pt00189,8,266349755188724,2014-07-29,20:21:33,52.434301,13.320236
pt00189,9,294110595751336,2019-03-17,11:41:26,52.434322,13.320278
pt00190,0,1049385922255065,2018-03-25,15:41:09,52.391871,13.221497
pt00190,1,1205227346584191,2021-07-25,15:45:24,52.391890,13.221355
pt00190,2,1265776657405169,2023-07-12,14:37:57,52.391889,13.221424
pt00190,3,144112244516818,2021-07-25,15:45:22,52.391946,13.221527
pt00190,4,153428643344823,2020-01-07,12:40:41,52.391915,13.221447
pt00190,5,164573105671697,2020-01-07,12:40:42,52.391934,13.221534
pt00190,6,1692240910977183,2019-06-16,20:12:59,52.391892,13.221548
pt00192,0,2842201236046946,2019-06-07,18:04:12,52.442745,13.240512
pt00192,1,1178901876325817,2023-02-26,18:30:25,52.442834,13.240375
pt00192,2,1394206720954763,2018-04-21,19:58:54,52.442797,13.240297
pt00192,3,141621894650349,2019-06-07,18:04:10,52.442797,13.240531
pt00192,4,566111737705305,2019-06-07,18:04:11,52.442769,13.240522
pt00192,5,1776402852542132,2015-08-30,10:03:06,52.442764,13.240425
pt00193,0,1080527719162139,2022-04-13,14:49:00,52.436251,13.261367
pt00193,1,1193600077776577,2018-03-30,16:58:35,52.436340,13.261308
pt00193,2,1211491042637198,2017-06-17,15:30:59,52.436337,13.261346
pt00193,3,1243993166466900,2022-03-26,13:23:38,52.436374,13.261392
pt00194,0,1018558029195028,2015-03-30,10:13:19,52.410757,13.048360
pt00194,1,784918530514804,2024-07-31,10:08:06,52.410709,13.048428
pt00194,2,680275080526778,2015-03-30,10:13:20,52.410798,13.048390
pt00194,3,419322374075850,2024-03-24,10:41:33,52.410779,13.048377
pt00195,0,1029924169096842,2025-05-12,08:58:51,52.437661,13.262089
pt00195,1,1031389732029931,2024-07-31,05:16:20,52.437759,13.261908
pt00195,2,1123127579760948,2025-07-28,15:48:18,52.437696,13.262111
pt00195,3,1159562662524627,2025-05-12,08:58:53,52.437712,13.262116
pt00195,4,1175827559522418,2017-02-12,15:13:20,52.437637,13.262002
pt00195,5,3132698266895560,2025-05-12,08:58:49,52.437629,13.262058
pt00195,6,1363872537820481,2023-06-05,07:44:15,52.437668,13.262071
pt00195,7,1226757262187164,2025-05-12,08:58:50,52.437641,13.262069
pt00195,8,1288995192630034,2025-07-28,15:48:17,52.437667,13.262080
pt00196,0,1015480812517526,2021-09-12,10:32:25,52.422263,13.349187
pt00196,1,866567974273288,2019-07-20,13:04:26,52.422155,13.349168
pt00196,2,123902099732730,2020-05-08,09:15:50,52.422296,13.349102
pt00196,3,211665573793129,2015-08-01,11:12:10,52.422247,13.349192
pt00199,0,1007923510390218,2023-07-12,14:36:05,52.398111,13.227669
pt00199,1,1134814780357213,2017-07-24,13:19:24,52.398138,13.227642
pt00199,2,1671925649900548,2023-07-12,14:36:07,52.398014,13.227699
pt00199,3,177793167574279,2020-04-18,15:19:29,52.398073,13.227645
pt00199,4,286947139696962,2016-05-14,08:51:14,52.398069,13.227633
pt00199,5,293673466358662,2023-07-12,14:36:06,52.398066,13.227688
